time,lat,lon,insitu_sm,dem,awc,clay,silt,sand,lst_1km,albedo_500m,ndvi_500m,lst_100m,albedo_100m,ndvi_100m,et_100m,tavg,vpd,srad,rain,lst_interp_1km,lst_interp_100m
2016-01-01,-34.703,146.105,0.294,127.482,10,0.675,0.055,0.27,NA,0.204,0.295,NA,0.183,0.438,1.921,30.443,43.771,30.788,0,314.505,312.259
2016-01-02,-34.703,146.105,0.247,127.482,10,0.675,0.055,0.27,NA,0.205,0.303,NA,0.183,0.441,1.921,28.848,29.953,24.509,0,313.737,311.533
2016-01-03,-34.703,146.105,0.217,127.482,10,0.675,0.055,0.27,NA,0.204,0.316,NA,0.182,0.445,1.921,23.813,16.663,24.607,9.311,312.97,310.798
2016-01-04,-34.703,146.105,0.178,127.482,10,0.675,0.055,0.27,NA,0.206,0.322,NA,0.182,0.444,1.921,21.82,16.125,25.413,0,312.203,310.048
2016-01-05,-34.703,146.105,0.162,127.482,10,0.675,0.055,0.27,NA,0.209,0.338,NA,0.182,0.439,1.921,21.768,10.134,21.774,0,311.435,309.271
2016-01-06,-34.703,146.105,0.145,127.482,10,0.675,0.055,0.27,NA,0.209,0.339,NA,0.181,0.44,1.921,23.491,16.37,27.892,0,310.667,308.44
2016-01-07,-34.703,146.105,NA,127.482,10,0.675,0.055,0.27,309.9,0.205,0.339,307.686,0.175,0.445,1.921,23.166,20.25,30.225,0.317,309.9,307.686
2016-01-08,-34.703,146.105,0.509,127.482,10,0.675,0.055,0.27,NA,0.202,0.323,NA,0.173,0.442,1.921,23.072,22.913,30.857,0,313.453,311.619
2016-01-09,-34.703,146.105,0.425,127.482,10,0.675,0.055,0.27,NA,0.202,0.318,NA,0.173,0.435,1.921,26.552,34.344,30.9,0,317.007,315.285
2016-01-10,-34.703,146.105,0.323,127.482,10,0.675,0.055,0.27,320.56,0.202,0.318,318.898,0.174,0.435,1.921,27.838,41.181,30.919,0,320.56,318.898
2016-01-11,-34.703,146.105,0.232,127.482,10,0.675,0.055,0.27,NA,0.197,0.31,NA,0.172,0.433,1.921,30.563,49.899,30.848,0,317.42,315.292
2016-01-12,-34.703,146.105,0.173,127.482,10,0.675,0.055,0.27,314.28,0.201,0.3,311.662,0.175,0.429,1.921,32.278,44.563,30.512,0,314.28,311.662
2016-01-13,-34.703,146.105,0.14,127.482,10,0.675,0.055,0.27,319.2,0.201,0.299,318.359,0.174,0.429,1.921,34.659,55.956,30.467,0,319.2,318.359
2016-01-14,-34.703,146.105,0.13,127.482,10,0.675,0.055,0.27,NA,0.201,0.298,NA,0.173,0.429,1.921,27.602,16.68,25.175,0.056,314.25,312.99
2016-01-15,-34.703,146.105,0.116,127.482,10,0.675,0.055,0.27,309.3,0.2,0.298,307.231,0.174,0.428,1.921,19.315,18.176,30.005,0,309.3,307.231
2016-01-16,-34.703,146.105,0.104,127.482,10,0.675,0.055,0.27,NA,0.2,0.295,NA,0.174,0.431,1.921,21.882,21.239,28.983,0,310.66,308.94
2016-01-17,-34.703,146.105,0.096,127.482,10,0.675,0.055,0.27,312.02,0.199,0.296,310.514,0.174,0.426,1.921,23.805,22.959,29.518,0,312.02,310.514
2016-01-18,-34.703,146.105,NA,127.482,10,0.675,0.055,0.27,NA,0.199,0.294,NA,0.171,0.421,1.921,25.672,30.398,30.146,0,314.21,312.99
2016-01-19,-34.703,146.105,0.512,127.482,10,0.675,0.055,0.27,316.4,0.2,0.296,315.4,0.173,0.435,1.921,30.276,45.027,30.132,0,316.4,315.4
2016-01-20,-34.703,146.105,0.46,127.482,10,0.675,0.055,0.27,NA,0.198,0.297,NA,0.171,0.437,1.921,32.063,40.58,28.693,0,313.165,312.439
2016-01-21,-34.703,146.105,0.419,127.482,10,0.675,0.055,0.27,NA,0.197,0.289,NA,0.169,0.442,1.921,29.675,24.326,24.411,0,309.93,309.375
2016-01-22,-34.703,146.105,0.49,127.482,10,0.675,0.055,0.27,NA,0.197,0.29,NA,0.169,0.442,1.921,24.756,8.346,11.019,0,306.695,306.704
2016-01-23,-34.703,146.105,0.458,127.482,10,0.675,0.055,0.27,303.46,0.196,0.291,304.286,0.169,0.445,1.921,25.253,15.028,27.253,13.029,303.46,304.286
2016-01-24,-34.703,146.105,0.437,127.482,10,0.675,0.055,0.27,309.24,0.198,0.286,307.552,0.17,0.444,1.921,23.973,18.695,29.813,0,309.24,307.552
2016-01-25,-34.703,146.105,0.408,127.482,10,0.675,0.055,0.27,NA,0.196,0.286,NA,0.165,0.465,1.921,24.79,21.41,29.492,0,311.16,309.605
2016-01-26,-34.703,146.105,0.402,127.482,10,0.675,0.055,0.27,313.08,0.195,0.284,311.519,0.164,0.472,1.921,27.229,26.016,24.58,0,313.08,311.519
2016-01-27,-34.703,146.105,0.458,127.482,10,0.675,0.055,0.27,NA,0.198,0.292,NA,0.164,0.478,1.921,22.244,3.809,11.093,14.5,312.131,310.474
2016-01-28,-34.703,146.105,0.454,127.482,10,0.675,0.055,0.27,NA,0.187,0.337,NA,0.155,0.544,1.921,25.139,13.925,22.735,6.087,311.183,309.398
2016-01-29,-34.703,146.105,0.445,127.482,10,0.675,0.055,0.27,NA,0.187,0.339,NA,0.156,0.526,1.921,19.748,7.415,15.487,1.93,310.234,308.247
2016-01-30,-34.703,146.105,0.467,127.482,10,0.675,0.055,0.27,NA,0.188,0.34,NA,0.152,0.547,1.921,18.353,8.464,17.812,1.121,309.286,307.255
2016-01-31,-34.703,146.105,0.498,127.482,10,0.675,0.055,0.27,NA,0.187,0.34,NA,0.152,0.549,1.921,18.735,8.871,16.268,8.035,308.337,306.68
2016-02-01,-34.703,146.105,0.476,127.482,10,0.675,0.055,0.27,NA,0.189,0.377,NA,0.153,0.567,2.762,19.581,7.79,24.628,10.511,307.389,306.104
2016-02-02,-34.703,146.105,0.459,127.482,10,0.675,0.055,0.27,306.44,0.19,0.386,305.337,0.153,0.57,2.762,21.903,17.901,27.207,0,306.44,305.337
2016-02-03,-34.703,146.105,0.439,127.482,10,0.675,0.055,0.27,NA,0.189,0.387,NA,0.152,0.578,2.762,24.206,11.279,22.748,0,306.59,305.7
2016-02-04,-34.703,146.105,0.408,127.482,10,0.675,0.055,0.27,306.74,0.186,0.381,305.871,0.153,0.587,2.762,23.4,17.161,28.489,0,306.74,305.871
2016-02-05,-34.703,146.105,0.355,127.482,10,0.675,0.055,0.27,306.24,0.188,0.381,305.443,0.152,0.587,2.762,23.365,20.499,28.021,0,306.24,305.443
2016-02-06,-34.703,146.105,0.296,127.482,10,0.675,0.055,0.27,307.5,0.187,0.375,306.478,0.154,0.568,2.762,23.543,19.08,26.397,0,307.5,306.478
2016-02-07,-34.703,146.105,NA,127.482,10,0.675,0.055,0.27,310.7,0.187,0.375,309.803,0.154,0.569,2.762,25.639,22.284,27.708,0,310.7,309.803
2016-02-08,-34.703,146.105,0.456,127.482,10,0.675,0.055,0.27,312.2,0.186,0.358,310.682,0.157,0.546,2.762,27.393,30.951,28.215,0,312.2,310.682
2016-02-09,-34.703,146.105,0.367,127.482,10,0.675,0.055,0.27,312.54,0.186,0.359,311.576,0.155,0.551,2.762,27.032,30.287,28.151,0,312.54,311.576
2016-02-10,-34.703,146.105,0.299,127.482,10,0.675,0.055,0.27,NA,0.186,0.358,NA,0.159,0.539,2.762,27.105,36.687,28.074,0,312.89,311.493
2016-02-11,-34.703,146.105,0.238,127.482,10,0.675,0.055,0.27,313.24,0.186,0.359,311.411,0.16,0.538,2.762,26.296,30.626,27.875,0,313.24,311.411
2016-02-12,-34.703,146.105,0.187,127.482,10,0.675,0.055,0.27,NA,0.187,0.356,NA,0.158,0.534,2.762,27.429,31.082,27.722,0,314.74,313.625
2016-02-13,-34.703,146.105,0.145,127.482,10,0.675,0.055,0.27,316.24,0.188,0.351,315.8,0.162,0.518,2.762,29.065,41.09,27.64,0,316.24,315.8
2016-02-14,-34.703,146.105,0.117,127.482,10,0.675,0.055,0.27,NA,0.188,0.349,NA,0.159,0.523,2.762,26.277,23.346,25.765,0,309.98,307.309
2016-02-15,-34.703,146.105,0.099,127.482,10,0.675,0.055,0.27,303.72,0.187,0.347,304.983,0.162,0.502,2.762,22.27,21.293,27.055,0,303.72,304.983
2016-02-16,-34.703,146.105,0.082,127.482,10,0.675,0.055,0.27,303.46,0.187,0.352,304.025,0.161,0.51,2.762,21.012,16.899,25.279,0,303.46,304.025
2016-02-17,-34.703,146.105,0.07,127.482,10,0.675,0.055,0.27,NA,0.185,0.318,NA,0.162,0.465,2.762,19.317,15.261,25.821,0,306.93,306.733
2016-02-18,-34.703,146.105,0.063,127.482,10,0.675,0.055,0.27,310.4,0.184,0.314,309.238,0.162,0.469,2.762,22.436,17.824,26.83,0,310.4,309.238
2016-02-19,-34.703,146.105,0.056,127.482,10,0.675,0.055,0.27,NA,0.185,0.312,NA,0.162,0.452,2.762,24.523,28.724,26.757,0,310.4,309.238
2016-02-20,-34.703,146.105,0.05,127.482,10,0.675,0.055,0.27,NA,0.187,0.31,NA,0.163,0.451,2.762,24.284,20.535,26.607,0,310.4,309.238
2016-02-21,-34.703,146.105,0.047,127.482,10,0.675,0.055,0.27,NA,0.185,0.308,NA,0.163,0.445,2.762,24.851,27.903,26.399,0,309.544,308.535
2016-02-22,-34.703,146.105,0.044,127.482,10,0.675,0.055,0.27,NA,0.19,0.278,NA,0.169,0.4,2.762,28.433,33.059,26.236,0,309.258,308.331
2016-02-23,-34.703,146.105,0.043,127.482,10,0.675,0.055,0.27,NA,0.189,0.281,NA,0.168,0.411,2.762,32.043,44.771,26.113,0,308.973,308.104
2016-02-24,-34.703,146.105,0.042,127.482,10,0.675,0.055,0.27,NA,0.188,0.265,NA,0.174,0.363,2.762,33.056,49.841,26.084,0,308.687,307.878
2016-02-25,-34.703,146.105,0.038,127.482,10,0.675,0.055,0.27,NA,0.188,0.265,NA,0.173,0.366,2.762,29.949,35.541,25.879,0,308.402,307.651
2016-02-26,-34.703,146.105,0.034,127.482,10,0.675,0.055,0.27,NA,0.189,0.265,NA,0.177,0.342,2.762,24.286,22.226,25.575,0,308.116,307.424
2016-02-27,-34.703,146.105,0.031,127.482,10,0.675,0.055,0.27,NA,0.187,0.282,NA,0.176,0.35,2.762,23.582,22.764,25.562,0,307.26,306.752
2016-02-28,-34.703,146.105,0.032,127.482,10,0.675,0.055,0.27,NA,0.188,0.281,NA,0.177,0.34,2.762,25.854,25.702,25.387,0,307.26,306.752
2016-02-29,-34.703,146.105,0.024,127.482,10,0.675,0.055,0.27,307.26,0.189,0.274,306.752,0.177,0.327,2.762,24.401,26.713,25.336,0,307.26,306.752
