time,lat,lon,insitu_sm,dem,awc,clay,silt,sand,lst_1km,albedo_500m,ndvi_500m,lst_100m,albedo_100m,ndvi_100m,et_100m,tavg,vpd,srad,rain,lst_interp_1km,lst_interp_100m
2016-01-01,-34.713,146.128,0.146,128.354,9,0.651,0.054,0.295,NA,0.211,0.227,NA,0.193,0.22,1.049,30.456,43.739,30.788,0,316.165,315.975
2016-01-02,-34.713,146.128,0.148,128.354,9,0.651,0.054,0.295,NA,0.212,0.232,NA,0.195,0.22,1.049,28.859,29.978,24.503,0,315.198,315.009
2016-01-03,-34.713,146.128,0.166,128.354,9,0.651,0.054,0.295,NA,0.211,0.229,NA,0.194,0.217,1.049,23.825,16.72,24.556,9.526,314.23,314.042
2016-01-04,-34.713,146.128,0.164,128.354,9,0.651,0.054,0.295,NA,0.211,0.229,NA,0.194,0.217,1.049,21.817,16.12,25.325,0,313.262,313.073
2016-01-05,-34.713,146.128,0.157,128.354,9,0.651,0.054,0.295,NA,0.21,0.221,NA,0.191,0.211,1.049,21.76,10.052,21.691,0,312.295,312.101
2016-01-06,-34.713,146.128,0.149,128.354,9,0.651,0.054,0.295,NA,0.21,0.222,NA,0.191,0.211,1.049,23.515,16.349,27.891,0,311.327,311.122
2016-01-07,-34.713,146.128,0.143,128.354,9,0.651,0.054,0.295,310.36,0.209,0.221,310.127,0.184,0.209,1.049,23.154,20.258,30.237,0.31,310.36,310.127
2016-01-08,-34.713,146.128,0.135,128.354,9,0.651,0.054,0.295,NA,0.21,0.209,NA,0.185,0.206,1.049,23.078,22.934,30.857,0,314.72,314.783
2016-01-09,-34.713,146.128,0.127,128.354,9,0.651,0.054,0.295,NA,0.209,0.209,NA,0.185,0.205,1.049,26.564,34.357,30.897,0,319.08,319.381
2016-01-10,-34.713,146.128,0.12,128.354,9,0.651,0.054,0.295,323.44,0.209,0.207,323.972,0.185,0.206,1.049,27.84,41.164,30.914,0,323.44,323.972
2016-01-11,-34.713,146.128,0.113,128.354,9,0.651,0.054,0.295,NA,0.209,0.207,NA,0.185,0.205,1.049,30.566,49.87,30.842,0,320.78,321.664
2016-01-12,-34.713,146.128,0.11,128.354,9,0.651,0.054,0.295,318.12,0.208,0.205,319.355,0.187,0.203,1.049,32.295,44.617,30.514,0,318.12,319.355
2016-01-13,-34.713,146.128,0.104,128.354,9,0.651,0.054,0.295,321.36,0.208,0.205,320.77,0.187,0.203,1.049,34.646,55.936,30.507,0,321.36,320.77
2016-01-14,-34.713,146.128,0.093,128.354,9,0.651,0.054,0.295,NA,0.208,0.205,NA,0.186,0.202,1.049,27.669,16.761,25.269,0.047,316.32,316.056
2016-01-15,-34.713,146.128,0.096,128.354,9,0.651,0.054,0.295,311.28,0.207,0.205,311.304,0.187,0.202,1.049,19.332,18.237,30.012,0,311.28,311.304
2016-01-16,-34.713,146.128,0.098,128.354,9,0.651,0.054,0.295,NA,0.188,0.206,NA,0.185,0.201,1.049,21.887,21.265,28.995,0,311.97,312.332
2016-01-17,-34.713,146.128,0.097,128.354,9,0.651,0.054,0.295,312.66,0.202,0.208,313.349,0.186,0.2,1.049,23.8,22.974,29.519,0,312.66,313.349
2016-01-18,-34.713,146.128,0.098,128.354,9,0.651,0.054,0.295,NA,0.186,0.208,NA,0.183,0.2,1.049,25.674,30.333,30.145,0,316.01,316.925
2016-01-19,-34.713,146.128,0.096,128.354,9,0.651,0.054,0.295,319.36,0.186,0.209,320.492,0.186,0.201,1.049,30.27,45.05,30.134,0,319.36,320.492
2016-01-20,-34.713,146.128,0.095,128.354,9,0.651,0.054,0.295,NA,0.186,0.209,NA,0.184,0.201,1.049,32.065,40.609,28.688,0,317.688,316.74
2016-01-21,-34.713,146.128,0.093,128.354,9,0.651,0.054,0.295,NA,0.182,0.215,NA,0.185,0.202,1.049,29.688,24.395,24.452,0,316.016,312.971
2016-01-22,-34.713,146.128,0.212,128.354,9,0.651,0.054,0.295,NA,0.181,0.219,NA,0.184,0.203,1.049,24.764,8.398,11.027,0,314.344,309.266
2016-01-23,-34.713,146.128,0.21,128.354,9,0.651,0.054,0.295,NA,0.18,0.221,NA,0.184,0.203,1.049,25.27,15.113,27.25,12.949,312.672,305.587
2016-01-24,-34.713,146.128,0.198,128.354,9,0.651,0.054,0.295,311,0.178,0.236,310.585,0.184,0.205,1.049,23.991,18.773,29.813,0,311,310.585
2016-01-25,-34.713,146.128,0.19,128.354,9,0.651,0.054,0.295,NA,0.175,0.248,NA,0.178,0.211,1.049,24.812,21.472,29.491,0,313.41,313.16
2016-01-26,-34.713,146.128,0.202,128.354,9,0.651,0.054,0.295,315.82,0.174,0.248,315.7,0.176,0.214,1.049,27.26,26.013,24.575,0,315.82,315.7
2016-01-27,-34.713,146.128,0.26,128.354,9,0.651,0.054,0.295,NA,0.173,0.25,NA,0.175,0.216,1.049,22.244,3.833,11.094,15.721,314.466,314.352
2016-01-28,-34.713,146.128,0.242,128.354,9,0.651,0.054,0.295,NA,0.172,0.259,NA,0.172,0.233,1.049,25.151,13.98,22.694,6.477,313.111,313
2016-01-29,-34.713,146.128,0.23,128.354,9,0.651,0.054,0.295,NA,0.175,0.246,NA,0.172,0.225,1.049,19.781,7.394,15.767,1.996,311.757,311.638
2016-01-30,-34.713,146.128,0.276,128.354,9,0.651,0.054,0.295,NA,0.18,0.239,NA,0.172,0.236,1.049,18.396,8.506,18.06,0.967,310.403,310.28
2016-01-31,-34.713,146.128,0.321,128.354,9,0.651,0.054,0.295,NA,0.18,0.236,NA,0.172,0.236,1.049,18.758,8.915,16.256,8.138,309.049,309.008
2016-02-01,-34.713,146.128,0.282,128.354,9,0.651,0.054,0.295,NA,0.196,0.246,NA,0.173,0.246,1.09,19.583,7.796,24.582,10.778,307.694,307.737
2016-02-02,-34.713,146.128,0.25,128.354,9,0.651,0.054,0.295,306.34,0.196,0.237,306.425,0.173,0.245,1.09,21.899,17.888,27.178,0,306.34,306.425
2016-02-03,-34.713,146.128,0.229,128.354,9,0.651,0.054,0.295,NA,0.195,0.242,NA,0.172,0.251,1.09,24.207,11.284,22.659,0,307.23,307.266
2016-02-04,-34.713,146.128,0.216,128.354,9,0.651,0.054,0.295,308.12,0.195,0.245,308.065,0.172,0.256,1.09,23.414,17.187,28.493,0,308.12,308.065
2016-02-05,-34.713,146.128,0.204,128.354,9,0.651,0.054,0.295,306.58,0.195,0.246,306.871,0.172,0.256,1.09,23.355,20.506,28.02,0,306.58,306.871
2016-02-06,-34.713,146.128,0.192,128.354,9,0.651,0.054,0.295,308.82,0.195,0.245,309.23,0.183,0.252,1.09,23.544,19.06,26.397,0,308.82,309.23
2016-02-07,-34.713,146.128,0.179,128.354,9,0.651,0.054,0.295,312.38,0.195,0.246,311.738,0.18,0.253,1.09,25.626,22.224,27.694,0,312.38,311.738
2016-02-08,-34.713,146.128,0.167,128.354,9,0.651,0.054,0.295,312.82,0.193,0.243,312.923,0.172,0.248,1.09,27.396,30.882,28.214,0,312.82,312.923
2016-02-09,-34.713,146.128,0.154,128.354,9,0.651,0.054,0.295,314.8,0.193,0.245,314.427,0.174,0.249,1.09,27.038,30.241,28.149,0,314.8,314.427
2016-02-10,-34.713,146.128,0.143,128.354,9,0.651,0.054,0.295,NA,0.195,0.243,NA,0.181,0.246,1.09,27.112,36.644,28.072,0,314.35,313.303
2016-02-11,-34.713,146.128,0.135,128.354,9,0.651,0.054,0.295,313.9,0.195,0.243,312.202,0.183,0.246,1.09,26.283,30.558,27.874,0,313.9,312.202
2016-02-12,-34.713,146.128,0.128,128.354,9,0.651,0.054,0.295,NA,0.196,0.242,NA,0.179,0.245,1.09,27.439,31.047,27.72,0,316.34,315.641
2016-02-13,-34.713,146.128,0.123,128.354,9,0.651,0.054,0.295,318.78,0.197,0.242,319.059,0.181,0.242,1.09,29.072,41,27.638,0,318.78,319.059
2016-02-14,-34.713,146.128,0.113,128.354,9,0.651,0.054,0.295,309.9,0.196,0.245,309.682,0.183,0.243,1.09,26.3,23.391,25.767,0,309.9,309.682
2016-02-15,-34.713,146.128,0.11,128.354,9,0.651,0.054,0.295,305.5,0.196,0.24,305.153,0.178,0.238,1.09,22.276,21.338,27.065,0,305.5,305.153
2016-02-16,-34.713,146.128,0.106,128.354,9,0.651,0.054,0.295,304.96,0.195,0.242,304.875,0.173,0.24,1.09,21.029,16.937,25.279,0,304.96,304.875
2016-02-17,-34.713,146.128,0.105,128.354,9,0.651,0.054,0.295,NA,0.196,0.233,NA,0.183,0.229,1.09,19.314,15.277,25.825,0,308.72,308.598
2016-02-18,-34.713,146.128,NA,128.354,9,0.651,0.054,0.295,312.48,0.194,0.235,312.16,0.178,0.231,1.09,22.436,17.848,26.833,0,312.48,312.16
2016-02-19,-34.713,146.128,0.106,128.354,9,0.651,0.054,0.295,NA,0.195,0.233,NA,0.183,0.226,1.09,24.532,28.696,26.756,0,312.48,312.16
2016-02-20,-34.713,146.128,0.103,128.354,9,0.651,0.054,0.295,NA,0.195,0.233,NA,0.181,0.225,1.09,24.303,20.588,26.607,0,312.48,312.16
2016-02-21,-34.713,146.128,0.104,128.354,9,0.651,0.054,0.295,NA,0.194,0.231,NA,0.184,0.224,1.09,24.861,27.905,26.401,0,312.322,311.934
2016-02-22,-34.713,146.128,0.101,128.354,9,0.651,0.054,0.295,NA,0.197,0.223,NA,0.19,0.215,1.09,28.428,32.964,26.238,0,312.269,311.859
2016-02-23,-34.713,146.128,0.102,128.354,9,0.651,0.054,0.295,NA,0.197,0.226,NA,0.188,0.218,1.09,32.034,44.683,26.115,0,312.216,311.783
2016-02-24,-34.713,146.128,0.099,128.354,9,0.651,0.054,0.295,NA,0.199,0.217,NA,0.192,0.208,1.09,33.045,49.796,26.083,0,312.164,311.708
2016-02-25,-34.713,146.128,0.096,128.354,9,0.651,0.054,0.295,NA,0.202,0.22,NA,0.192,0.211,1.09,29.959,35.586,25.878,0,312.111,311.632
2016-02-26,-34.713,146.128,0.092,128.354,9,0.651,0.054,0.295,NA,0.201,0.216,NA,0.193,0.206,1.09,24.294,22.275,25.582,0,312.058,311.557
2016-02-27,-34.713,146.128,0.093,128.354,9,0.651,0.054,0.295,NA,0.196,0.218,NA,0.193,0.209,1.09,23.6,22.812,25.561,0,311.9,311.331
2016-02-28,-34.713,146.128,0.098,128.354,9,0.651,0.054,0.295,NA,0.198,0.218,NA,0.194,0.208,1.09,25.881,25.737,25.386,0,311.9,311.331
2016-02-29,-34.713,146.128,0.085,128.354,9,0.651,0.054,0.295,311.9,0.2,0.214,311.331,0.194,0.204,1.09,24.416,26.788,25.335,0,311.9,311.331
2016-03-01,-34.713,146.128,NA,128.354,9,0.651,0.054,0.295,313.16,0.198,0.214,312.458,0.194,0.205,0.635,26.963,33.25,25.786,0,313.16,312.458
2016-03-02,-34.713,146.128,0.092,128.354,9,0.651,0.054,0.295,311.6,0.194,0.212,311.853,0.192,0.203,0.635,28.829,41.971,25.582,0,311.6,311.853
2016-03-03,-34.713,146.128,0.09,128.354,9,0.651,0.054,0.295,314.06,0.195,0.213,313.75,0.192,0.204,0.635,30.473,32.912,25.457,0,314.06,313.75
2016-03-04,-34.713,146.128,NA,128.354,9,0.651,0.054,0.295,NA,0.196,0.213,NA,0.192,0.203,0.635,28.921,33.874,25.086,0,315.44,315.386
2016-03-05,-34.713,146.128,0.093,128.354,9,0.651,0.054,0.295,316.82,0.196,0.213,317.013,0.192,0.204,0.635,31.348,40.647,24.781,0,316.82,317.013
2016-03-06,-34.713,146.128,0.092,128.354,9,0.651,0.054,0.295,NA,0.194,0.214,NA,0.192,0.203,0.635,31.801,41.923,24.652,0,317.45,317.436
2016-03-07,-34.713,146.128,0.091,128.354,9,0.651,0.054,0.295,318.08,0.192,0.214,317.858,0.191,0.203,0.635,31.019,41.202,24.531,0,318.08,317.858
2016-03-08,-34.713,146.128,0.09,128.354,9,0.651,0.054,0.295,312.6,0.193,0.215,312.192,0.192,0.203,0.635,31.266,37.815,23.991,0,312.6,312.192
2016-03-09,-34.713,146.128,0.088,128.354,9,0.651,0.054,0.295,313.68,0.187,0.212,313.019,0.195,0.202,0.635,32.066,38.109,23.688,0,313.68,313.019
2016-03-10,-34.713,146.128,0.085,128.354,9,0.651,0.054,0.295,NA,0.187,0.213,NA,0.196,0.202,0.635,30.946,35.902,20.756,0,313.727,313.134
2016-03-11,-34.713,146.128,0.09,128.354,9,0.651,0.054,0.295,NA,0.19,0.212,NA,0.195,0.202,0.635,27.96,16.69,20.627,1.332,313.773,313.248
2016-03-12,-34.713,146.128,0.089,128.354,9,0.651,0.054,0.295,313.82,0.184,0.212,313.363,0.195,0.203,0.635,29.291,25.746,20.448,0,313.82,313.363
2016-03-13,-34.713,146.128,0.095,128.354,9,0.651,0.054,0.295,NA,0.175,0.217,NA,0.193,0.204,0.635,27.869,24.274,22.632,2.206,314.61,314.232
2016-03-14,-34.713,146.128,0.093,128.354,9,0.651,0.054,0.295,315.4,0.175,0.221,315.102,0.193,0.203,0.635,27.667,31.173,23.331,0,315.4,315.102
2016-03-15,-34.713,146.128,0.09,128.354,9,0.651,0.054,0.295,NA,0.174,0.225,NA,0.191,0.205,0.635,25.748,21.304,18.622,0,312.28,311.09
2016-03-16,-34.713,146.128,0.091,128.354,9,0.651,0.054,0.295,309.16,0.169,0.233,307.085,0.19,0.208,0.635,25.799,20.668,20.51,3.482,309.16,307.085
2016-03-17,-34.713,146.128,0.105,128.354,9,0.651,0.054,0.295,NA,0.17,0.247,NA,0.189,0.207,0.635,26.272,21.793,18.58,0,308.416,306.548
