time,lat,lon,insitu_sm,dem,awc,clay,silt,sand,lst_1km,albedo_500m,ndvi_500m,lst_100m,albedo_100m,ndvi_100m,et_100m,tavg,vpd,srad,rain,lst_interp_1km,lst_interp_100m
2016-01-01,-34.968,146.016,0.123,123.764,9,0.531,0.059,0.41,NA,0.208,0.242,NA,0.194,0.236,0.644,30.47,43.707,30.84,0,314.94,316.309
2016-01-02,-34.968,146.016,0.132,123.764,9,0.531,0.059,0.41,NA,0.212,0.237,NA,0.196,0.237,0.644,28.93,29.268,24.737,0,313.85,315.16
2016-01-03,-34.968,146.016,0.141,123.764,9,0.531,0.059,0.41,NA,0.211,0.234,NA,0.196,0.235,0.644,23.94,16.793,24.819,7.092,312.76,314.018
2016-01-04,-34.968,146.016,0.133,123.764,9,0.531,0.059,0.41,NA,0.21,0.233,NA,0.196,0.235,0.644,21.906,15.019,25.298,0,311.67,312.895
2016-01-05,-34.968,146.016,0.125,123.764,9,0.531,0.059,0.41,NA,0.212,0.225,NA,0.199,0.232,0.644,21.706,9.737,22.023,0,310.58,311.838
2016-01-06,-34.968,146.016,0.133,123.764,9,0.531,0.059,0.41,NA,0.211,0.227,NA,0.198,0.234,0.644,23.533,16.222,28.786,0,309.49,310.528
2016-01-07,-34.968,146.016,0.144,123.764,9,0.531,0.059,0.41,308.4,0.208,0.205,309.036,0.196,0.233,0.644,23.188,20.635,30.414,0.173,308.4,309.036
2016-01-08,-34.968,146.016,0.123,123.764,9,0.531,0.059,0.41,NA,0.204,0.212,NA,0.194,0.231,0.644,23.164,22.595,30.826,0,312.887,313.98
2016-01-09,-34.968,146.016,0.106,123.764,9,0.531,0.059,0.41,NA,0.203,0.219,NA,0.194,0.23,0.644,26.362,33.131,30.88,0,317.373,318.539
2016-01-10,-34.968,146.016,0.091,123.764,9,0.531,0.059,0.41,321.86,0.202,0.221,323.129,0.194,0.231,0.644,27.89,40.168,30.889,0,321.86,323.129
2016-01-11,-34.968,146.016,0.08,123.764,9,0.531,0.059,0.41,NA,0.202,0.222,NA,0.195,0.231,0.644,30.478,48.803,30.825,0,322.44,323.345
2016-01-12,-34.968,146.016,0.076,123.764,9,0.531,0.059,0.41,323.02,0.203,0.219,323.561,0.195,0.229,0.644,31.898,43.054,30.443,0,323.02,323.561
2016-01-13,-34.968,146.016,0.072,123.764,9,0.531,0.059,0.41,319.46,0.203,0.219,320.333,0.195,0.229,0.644,34.825,55.093,30.684,0,319.46,320.333
2016-01-14,-34.968,146.016,0.084,123.764,9,0.531,0.059,0.41,NA,0.203,0.22,NA,0.195,0.229,0.644,27.012,15.856,25.05,0.008,317.73,318.513
2016-01-15,-34.968,146.016,0.082,123.764,9,0.531,0.059,0.41,NA,0.203,0.221,NA,0.195,0.229,0.644,19.251,18.168,30.094,0,316,316.696
2016-01-16,-34.968,146.016,0.078,123.764,9,0.531,0.059,0.41,NA,0.204,0.221,NA,0.194,0.227,0.644,21.744,21.59,28.98,0,314.27,315.455
2016-01-17,-34.968,146.016,0.077,123.764,9,0.531,0.059,0.41,312.54,0.207,0.219,314.219,0.195,0.226,0.644,23.952,22.877,29.616,0,312.54,314.219
2016-01-18,-34.968,146.016,0.073,123.764,9,0.531,0.059,0.41,NA,0.204,0.225,NA,0.195,0.226,0.644,25.594,30.517,30.198,0,316,317.137
2016-01-19,-34.968,146.016,NA,123.764,9,0.531,0.059,0.41,319.46,0.204,0.225,320.071,0.195,0.225,0.644,30.327,45.523,30.146,0,319.46,320.071
2016-01-20,-34.968,146.016,0.066,123.764,9,0.531,0.059,0.41,NA,0.185,0.25,NA,0.194,0.226,0.644,32.08,39.145,28.171,0,315.93,316.967
2016-01-21,-34.968,146.016,0.072,123.764,9,0.531,0.059,0.41,NA,0.183,0.263,NA,0.194,0.227,0.644,29.872,24.909,25.052,0,312.4,313.883
2016-01-22,-34.968,146.016,0.199,123.764,9,0.531,0.059,0.41,NA,0.181,0.262,NA,0.194,0.228,0.644,24.611,8.003,10.9,0,308.87,311.031
2016-01-23,-34.968,146.016,0.195,123.764,9,0.531,0.059,0.41,305.34,NA,NA,307.445,NA,NA,0.644,25.133,14.886,27.08,13.925,305.34,307.445
2016-01-24,-34.968,146.016,0.176,123.764,9,0.531,0.059,0.41,310.88,0.196,0.24,312.789,0.192,0.232,0.644,23.981,19.087,29.771,0,310.88,312.789
2016-01-25,-34.968,146.016,0.155,123.764,9,0.531,0.059,0.41,NA,0.195,0.235,NA,0.191,0.235,0.644,24.704,21.15,29.507,0,313.11,314.646
2016-01-26,-34.968,146.016,0.154,123.764,9,0.531,0.059,0.41,315.34,0.192,0.237,316.534,0.19,0.234,0.644,26.986,25.867,24.575,0,315.34,316.534
2016-01-27,-34.968,146.016,0.251,123.764,9,0.531,0.059,0.41,NA,0.177,0.191,NA,0.189,0.233,0.644,22.523,3.993,11.826,19.925,311.65,314.124
2016-01-28,-34.968,146.016,0.249,123.764,9,0.531,0.059,0.41,NA,0.183,0.233,NA,0.187,0.237,0.644,25.264,13.904,22.554,4.086,307.96,311.814
2016-01-29,-34.968,146.016,0.247,123.764,9,0.531,0.059,0.41,NA,0.173,0.266,NA,0.187,0.236,0.644,19.763,7.16,15.529,3.609,304.27,308.907
2016-01-30,-34.968,146.016,0.263,123.764,9,0.531,0.059,0.41,300.58,0.191,0.241,306.656,0.188,0.235,0.644,18.51,9.23,18.252,1.229,300.58,306.656
2016-01-31,-34.968,146.016,0.27,123.764,9,0.531,0.059,0.41,NA,0.175,0.25,NA,0.187,0.235,0.644,18.746,7.741,15.72,7.609,302.493,306.694
2016-02-01,-34.968,146.016,0.243,123.764,9,0.531,0.059,0.41,NA,0.194,0.251,NA,0.188,0.257,1.204,19.743,8.056,24.927,11.583,304.407,306.732
2016-02-02,-34.968,146.016,0.213,123.764,9,0.531,0.059,0.41,306.32,0.196,0.253,306.77,0.188,0.255,1.204,22.052,17.877,27.136,0,306.32,306.77
2016-02-03,-34.968,146.016,0.201,123.764,9,0.531,0.059,0.41,NA,0.196,0.256,NA,0.188,0.266,1.204,24.226,11.363,22.747,0,307.46,308.261
2016-02-04,-34.968,146.016,0.183,123.764,9,0.531,0.059,0.41,308.6,0.195,0.258,309.602,0.188,0.279,1.204,23.347,17.835,28.61,0,308.6,309.602
2016-02-05,-34.968,146.016,0.168,123.764,9,0.531,0.059,0.41,308.56,0.194,0.259,309.462,0.188,0.281,1.204,23.258,20.637,28.18,0,308.56,309.462
2016-02-06,-34.968,146.016,0.151,123.764,9,0.531,0.059,0.41,309.18,0.195,0.262,310.026,0.19,0.28,1.204,23.699,19.184,26.586,0,309.18,310.026
2016-02-07,-34.968,146.016,0.133,123.764,9,0.531,0.059,0.41,312.72,0.194,0.262,314.155,0.189,0.28,1.204,25.738,22.107,27.923,0,312.72,314.155
