time,lat,lon,insitu_sm,dem,awc,clay,silt,sand,lst_1km,albedo_500m,ndvi_500m,lst_100m,albedo_100m,ndvi_100m,et_100m,tavg,vpd,srad,rain,lst_interp_1km,lst_interp_100m
2016-01-01,-34.751,146.095,0.093,127.099,6,0.486,0.056,0.458,NA,0.214,0.235,NA,0.208,0.235,1.541,30.46,43.767,30.802,0,314.455,314.47
2016-01-02,-34.751,146.095,0.115,127.099,6,0.486,0.056,0.458,NA,0.213,0.237,NA,0.208,0.235,1.541,28.868,29.851,24.556,0,313.432,313.619
2016-01-03,-34.751,146.095,0.133,127.099,6,0.486,0.056,0.458,NA,0.212,0.239,NA,0.206,0.235,1.541,23.835,16.718,24.63,9.097,312.41,312.802
2016-01-04,-34.751,146.095,0.123,127.099,6,0.486,0.056,0.458,NA,0.214,0.239,NA,0.206,0.236,1.541,21.835,15.951,25.372,0,311.388,312.062
2016-01-05,-34.751,146.095,0.115,127.099,6,0.486,0.056,0.458,NA,0.218,0.239,NA,0.205,0.236,1.541,21.756,10.046,21.781,0,310.365,311.181
2016-01-06,-34.751,146.095,0.116,127.099,6,0.486,0.056,0.458,NA,0.218,0.242,NA,0.205,0.235,1.541,23.51,16.343,28.028,0,309.342,309.849
2016-01-07,-34.751,146.095,0.119,127.099,6,0.486,0.056,0.458,308.32,0.216,0.24,308.516,0.201,0.239,1.541,23.17,20.324,30.259,0.293,308.32,308.516
2016-01-08,-34.751,146.095,0.114,127.099,6,0.486,0.056,0.458,NA,0.21,0.22,NA,0.199,0.231,1.541,23.089,22.851,30.854,0,313.293,313.362
2016-01-09,-34.751,146.095,0.108,127.099,6,0.486,0.056,0.458,NA,0.21,0.219,NA,0.199,0.231,1.541,26.521,34.139,30.897,0,318.267,317.486
2016-01-10,-34.751,146.095,0.103,127.099,6,0.486,0.056,0.458,323.24,0.209,0.218,321.736,0.199,0.233,1.541,27.85,41.004,30.913,0,323.24,321.736
2016-01-11,-34.751,146.095,0.098,127.099,6,0.486,0.056,0.458,NA,0.21,0.219,NA,0.199,0.233,1.541,30.557,49.731,30.843,0,322.88,320.936
2016-01-12,-34.751,146.095,0.089,127.099,6,0.486,0.056,0.458,322.52,0.211,0.219,320.138,0.2,0.231,1.541,32.228,44.329,30.503,0,322.52,320.138
2016-01-13,-34.751,146.095,0.081,127.099,6,0.486,0.056,0.458,320.3,0.211,0.22,319.336,0.2,0.231,1.541,34.688,55.787,30.575,0,320.3,319.336
2016-01-14,-34.751,146.095,NA,127.099,6,0.486,0.056,0.458,NA,0.211,0.219,NA,0.2,0.231,1.541,27.525,16.567,25.191,0.033,318.305,315.791
2016-01-15,-34.751,146.095,0.066,127.099,6,0.486,0.056,0.458,NA,0.21,0.219,NA,0.2,0.232,1.541,19.307,18.201,30.028,0,316.31,312.362
2016-01-16,-34.751,146.095,0.067,127.099,6,0.486,0.056,0.458,NA,0.213,0.217,NA,0.201,0.235,1.541,21.862,21.318,28.984,0,314.315,312.66
2016-01-17,-34.751,146.095,NA,127.099,6,0.486,0.056,0.458,312.32,0.214,0.213,312.958,0.201,0.232,1.541,23.835,22.963,29.535,0,312.32,312.958
2016-01-18,-34.751,146.095,0.062,127.099,6,0.486,0.056,0.458,NA,0.213,0.215,NA,0.201,0.232,1.541,25.668,30.405,30.158,0,315.94,315.501
2016-01-19,-34.751,146.095,0.058,127.099,6,0.486,0.056,0.458,319.56,0.215,0.217,318.133,0.201,0.234,1.541,30.296,45.145,30.137,0,319.56,318.133
2016-01-20,-34.751,146.095,0.053,127.099,6,0.486,0.056,0.458,NA,0.213,0.217,NA,0.2,0.234,1.541,32.072,40.353,28.603,0,315.785,314.865
2016-01-21,-34.751,146.095,0.051,127.099,6,0.486,0.056,0.458,NA,0.208,0.217,NA,0.199,0.238,1.541,29.711,24.454,24.521,0,312.01,311.933
