time,lat,lon,insitu_sm,dem,awc,clay,silt,sand,lst_1km,albedo_500m,ndvi_500m,lst_100m,albedo_100m,ndvi_100m,et_100m,tavg,vpd,srad,rain,lst_interp_1km,lst_interp_100m
2016-01-01,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,NA,0.177,0.251,NA,0.181,0.256,1.318,30.518,43.448,30.772,0,315.565,314.821
2016-01-02,-34.728,146.293,0.045,136.729,8,0.647,0.056,0.298,NA,0.176,0.253,NA,0.182,0.256,1.318,28.871,30.272,24.346,0,314.927,314.111
2016-01-03,-34.728,146.293,0.07,136.729,8,0.647,0.056,0.298,NA,0.175,0.251,NA,0.184,0.255,1.318,23.877,17.256,24.149,10.33,314.29,313.401
2016-01-04,-34.728,146.293,0.069,136.729,8,0.647,0.056,0.298,NA,0.175,0.251,NA,0.184,0.255,1.318,21.748,16.35,24.566,0,313.652,312.69
2016-01-05,-34.728,146.293,0.059,136.729,8,0.647,0.056,0.298,NA,0.176,0.251,NA,0.183,0.252,1.318,21.691,9.564,20.841,0,313.015,311.977
2016-01-06,-34.728,146.293,0.054,136.729,8,0.647,0.056,0.298,NA,0.176,0.251,NA,0.183,0.252,1.318,23.654,16.27,27.287,0,312.378,311.263
2016-01-07,-34.728,146.293,0.046,136.729,8,0.647,0.056,0.298,311.74,0.175,0.249,310.545,0.184,0.25,1.318,23.016,20.237,30.184,0.368,311.74,310.545
2016-01-08,-34.728,146.293,0.041,136.729,8,0.647,0.056,0.298,NA,0.175,0.249,NA,0.184,0.249,1.318,23.071,23.162,30.862,0,315.14,314.3
2016-01-09,-34.728,146.293,0.037,136.729,8,0.647,0.056,0.298,NA,0.175,0.249,NA,0.183,0.249,1.318,26.666,34.706,30.874,0,318.54,318.026
2016-01-10,-34.728,146.293,0.036,136.729,8,0.647,0.056,0.298,321.94,0.175,0.249,321.746,0.183,0.248,1.318,27.827,41.254,30.88,0,321.94,321.746
2016-01-11,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,NA,0.176,0.249,NA,0.183,0.247,1.318,30.575,49.9,30.804,0,321.327,320.794
2016-01-12,-34.728,146.293,0.034,136.729,8,0.647,0.056,0.298,NA,0.178,0.245,NA,0.182,0.245,1.318,32.478,45.373,30.547,0,320.713,319.843
2016-01-13,-34.728,146.293,0.036,136.729,8,0.647,0.056,0.298,320.1,0.178,0.245,319.01,0.182,0.245,1.318,34.47,55.886,30.412,0,320.1,319.01
2016-01-14,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,NA,0.178,0.245,NA,0.182,0.245,1.318,28.259,17.512,25.937,0.059,314.98,314.707
2016-01-15,-34.728,146.293,0.032,136.729,8,0.647,0.056,0.298,309.86,0.178,0.245,310.376,0.182,0.245,1.318,19.441,18.658,30.03,0,309.86,310.376
2016-01-16,-34.728,146.293,0.03,136.729,8,0.647,0.056,0.298,NA,0.172,0.255,NA,0.182,0.244,1.318,21.911,21.353,29.062,0,311.62,311.458
2016-01-17,-34.728,146.293,0.028,136.729,8,0.647,0.056,0.298,313.38,0.173,0.24,312.536,0.183,0.244,1.318,23.71,23.093,29.488,0,313.38,312.536
2016-01-18,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,NA,0.173,0.241,NA,0.182,0.245,1.318,25.687,29.791,30.118,0,315.86,315.224
2016-01-19,-34.728,146.293,0.03,136.729,8,0.647,0.056,0.298,318.34,0.173,0.24,317.902,0.183,0.244,1.318,30.184,45.058,30.137,0,318.34,317.902
2016-01-20,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,NA,0.173,0.24,NA,0.182,0.244,1.318,32.064,41.171,28.755,0,315.215,314.828
2016-01-21,-34.728,146.293,0.029,136.729,8,0.647,0.056,0.298,NA,0.168,0.259,NA,0.181,0.248,1.318,29.701,24.838,24.608,0,312.09,311.736
2016-01-22,-34.728,146.293,0.16,136.729,8,0.647,0.056,0.298,NA,0.168,0.259,NA,0.181,0.248,1.318,24.826,8.836,11.102,0,308.965,308.672
2016-01-23,-34.728,146.293,0.136,136.729,8,0.647,0.056,0.298,305.84,0.168,0.259,305.834,0.181,0.249,1.318,25.386,15.773,27.26,11.88,305.84,305.834
2016-01-24,-34.728,146.293,0.111,136.729,8,0.647,0.056,0.298,310.78,0.168,0.251,309.911,0.181,0.249,1.318,24.101,19.288,29.815,0,310.78,309.911
2016-01-25,-34.728,146.293,0.088,136.729,8,0.647,0.056,0.298,NA,0.165,0.263,NA,0.18,0.255,1.318,24.972,21.986,29.476,0,313.06,312.359
2016-01-26,-34.728,146.293,0.135,136.729,8,0.647,0.056,0.298,315.34,0.163,0.258,314.779,0.178,0.258,1.318,27.509,25.96,24.527,0,315.34,314.779
2016-01-27,-34.728,146.293,0.235,136.729,8,0.647,0.056,0.298,NA,0.16,0.26,NA,0.173,0.26,1.318,22.158,4.023,10.942,23.147,313.674,312.867
2016-01-28,-34.728,146.293,0.193,136.729,8,0.647,0.056,0.298,NA,0.153,0.279,NA,0.152,0.271,1.318,25.184,14.417,22.468,8.695,312.009,310.942
2016-01-29,-34.728,146.293,0.176,136.729,8,0.647,0.056,0.298,NA,0.154,0.285,NA,0.15,0.26,1.318,20.025,7.369,18.734,2.3,310.343,308.973
2016-01-30,-34.728,146.293,0.235,136.729,8,0.647,0.056,0.298,NA,0.155,0.297,NA,0.149,0.286,1.318,18.698,8.702,20.144,0.113,308.677,307.202
2016-01-31,-34.728,146.293,0.256,136.729,8,0.647,0.056,0.298,NA,0.156,0.296,NA,0.149,0.284,1.318,18.879,9.488,16.238,7.974,307.011,305.968
2016-02-01,-34.728,146.293,0.23,136.729,8,0.647,0.056,0.298,NA,0.16,0.308,NA,0.149,0.308,1.654,19.532,7.804,24.163,12.703,305.346,304.721
2016-02-02,-34.728,146.293,0.198,136.729,8,0.647,0.056,0.298,303.68,0.159,0.301,303.35,0.147,0.301,1.654,21.811,17.813,26.936,0,303.68,303.35
2016-02-03,-34.728,146.293,0.172,136.729,8,0.647,0.056,0.298,NA,0.159,0.311,NA,0.146,0.313,1.654,24.176,11.35,21.998,0.011,304.91,304.42
2016-02-04,-34.728,146.293,0.142,136.729,8,0.647,0.056,0.298,306.14,0.159,0.321,305.374,0.146,0.323,1.654,23.505,17.233,28.472,0,306.14,305.374
2016-02-05,-34.728,146.293,0.117,136.729,8,0.647,0.056,0.298,305.72,0.16,0.322,304.828,0.146,0.324,1.654,23.268,20.506,27.94,0,305.72,304.828
2016-02-06,-34.728,146.293,0.098,136.729,8,0.647,0.056,0.298,306.68,0.161,0.325,305.811,0.147,0.332,1.654,23.516,18.912,26.343,0,306.68,305.811
2016-02-07,-34.728,146.293,0.082,136.729,8,0.647,0.056,0.298,310.86,0.162,0.326,310.466,0.147,0.332,1.654,25.488,21.823,27.496,0,310.86,310.466
2016-02-08,-34.728,146.293,0.07,136.729,8,0.647,0.056,0.298,311.46,0.162,0.324,311.059,0.146,0.329,1.654,27.336,30.336,28.196,0,311.46,311.059
2016-02-09,-34.728,146.293,0.06,136.729,8,0.647,0.056,0.298,313.1,0.161,0.327,312.589,0.146,0.332,1.654,27.099,29.92,28.122,0,313.1,312.589
2016-02-10,-34.728,146.293,0.053,136.729,8,0.647,0.056,0.298,NA,0.163,0.329,NA,0.149,0.329,1.654,27.237,36.489,28.059,0,310.33,310.074
2016-02-11,-34.728,146.293,0.049,136.729,8,0.647,0.056,0.298,307.56,0.164,0.33,307.515,0.152,0.329,1.654,26.181,30.141,27.856,0,307.56,307.515
2016-02-12,-34.728,146.293,0.045,136.729,8,0.647,0.056,0.298,NA,0.165,0.329,NA,0.153,0.327,1.654,27.514,30.853,27.7,0,312.19,311.936
2016-02-13,-34.728,146.293,0.043,136.729,8,0.647,0.056,0.298,316.82,0.166,0.329,316.168,0.154,0.325,1.654,29.146,40.4,27.613,0,316.82,316.168
2016-02-14,-34.728,146.293,0.037,136.729,8,0.647,0.056,0.298,308.76,0.165,0.331,307.565,0.153,0.327,1.654,26.542,24.059,25.886,0,308.76,307.565
2016-02-15,-34.728,146.293,0.035,136.729,8,0.647,0.056,0.298,NA,0.166,0.33,NA,0.155,0.324,1.654,22.322,21.859,27.148,0,306.41,305.217
2016-02-16,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,304.06,0.165,0.332,303.037,0.153,0.323,1.654,21.135,17.273,25.341,0,304.06,303.037
2016-02-17,-34.728,146.293,0.032,136.729,8,0.647,0.056,0.298,NA,0.165,0.322,NA,0.157,0.325,1.654,19.233,15.438,25.858,0,307.56,307.073
2016-02-18,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,311.06,0.164,0.33,311.191,0.156,0.325,1.654,22.416,18.108,26.848,0,311.06,311.191
2016-02-19,-34.728,146.293,0.033,136.729,8,0.647,0.056,0.298,NA,0.164,0.325,NA,0.157,0.326,1.654,24.585,28.719,26.744,0,311.06,311.191
2016-02-20,-34.728,146.293,0.03,136.729,8,0.647,0.056,0.298,NA,0.164,0.324,NA,0.156,0.326,1.654,24.509,21.151,26.599,0,311.06,311.191
2016-02-21,-34.728,146.293,NA,136.729,8,0.647,0.056,0.298,NA,0.164,0.322,NA,0.157,0.326,1.654,25.016,28.059,26.402,0,309.129,310.022
2016-02-22,-34.728,146.293,0.032,136.729,8,0.647,0.056,0.298,NA,0.16,0.318,NA,0.162,0.305,1.654,28.457,32.348,26.235,0,308.485,309.628
